Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0.00,-2.775225E-06,993.20,0,101.12, -,9.237651
0.05,-2.775225E-06,993.20,0,101.12, -,9.237651
0.10,-2.77367,993.30,-2.619048,101.12, -,9.237651
0.15,-2.77367,993.30,-2.619048,101.12, -,9.237651
0.20,5.549704,993.00,5.285714,101.12, -,9.237651
0.25,5.549704,993.00,5.285714,101.12, -,9.237651
0.30,-2.775225E-06,993.20,0,101.12, -,9.237651
0.35,2.775584,993.10,2.666667,101.12, -,9.237651
0.40,8.324049,992.90,7.952381,101.12, -,9.237651
0.45,11.10032,992.80,10.61905,101.12, -,9.237651
0.50,19.42708,992.50,18.57143,101.12, -,9.237651
0.55,24.97996,992.30,23.85714,101.12, -,9.257098
0.60,30.53374,992.10,29.14286,101.12, -,9.257098
0.65,38.86527,991.80,37.09524,101.12, -,9.257098
0.70,49.97658,991.40,47.66667,101.12, -,9.257098
0.75,58.31456,991.10,55.61905,101.12, -,9.257098
0.80,69.43223,990.70,66.19048,101.12, -,9.257098
0.85,77.77329,990.40,74.14286,101.12, -,9.257098
0.90,94.46324,989.80,90.04762,101.12, -,9.257098
0.95,105.5927,989.40,100.6667,101.12, -,9.257098
1.00,119.511,988.90,113.9048,101.12, -,9.257098
1.05,130.6504,988.50,124.5238,101.12, -,9.257098
1.10,147.3646,987.90,140.4286,101.12, -,9.257098
1.15,164.0888,987.30,158.9524,101.12, -,9.257098
1.20,180.8195,986.70,174.9048,101.12, -,9.257098
1.25,197.5601,986.10,182.9524,101.12, -,9.257098
1.30,217.0987,985.40,201.5714,101.12, -,9.257098
1.35,236.6503,984.70,225.4762,101.12, -,9.257098
1.40,256.2131,984.00,241.4286,101.12, -,9.257098
1.45,275.7871,983.30,254.7619,101.12, -,9.257098
1.50,298.1706,982.50,273.4286,101.12, -,9.257098
1.55,317.7689,981.80,284.1429,101.12, -,9.257098
1.60,342.9818,980.90,302.8571,101.12, -,9.257098
1.65,365.4114,980.10,318.9524,101.12, -,9.257098
1.70,390.6598,979.20,335.0476,101.12, -,9.257098
1.75,413.1191,978.40,345.8571,101.12, -,9.257098
1.80,438.4048,977.50,362,101.12, -,9.257098
1.85,460.8958,976.70,372.8571,101.12, -,9.257098
1.90,489.0309,975.70,391.7143,101.12, -,9.257098
1.95,514.3732,974.80,399.9524,101.12, -,9.257098
2.00,542.5528,973.80,416.1905,101.12, -,9.257098
2.05,567.9334,972.90,427.1429,101.12, -,9.257098
2.10,596.1575,971.90,443.381,101.12, -,9.257098
2.15,621.5801,971.00,451.6667,101.12, -,9.257098
2.20,652.6765,969.90,465.381,101.12, -,9.257098
2.25,678.1414,969.00,473.6667,101.12, -,9.257098
2.30,709.2898,967.90,487.381,101.12, -,9.257098
2.35,734.7974,967.00,493.0476,101.12, -,9.257098
2.40,765.998,965.90,504.1429,101.12, -,9.257098
2.45,794.3877,964.90,512.5714,101.12, -,9.257098
2.50,822.8013,963.90,521,101.12, -,9.257098
2.55,848.3946,963.00,524.0476,101.12, -,9.237651
2.60,874.0073,962.10,529.7619,101.12, -,9.237651
2.65,896.7895,961.30,527.4762,101.12, -,9.237651
2.70,925.2892,960.30,533.2381,101.12, -,9.237651
2.75,948.106,959.50,530.9048,101.12, -,9.237651
2.80,973.7944,958.60,534,101.12, -,9.237651
2.85,996.6439,957.80,531.6667,101.12, -,9.237651
2.90,1025.228,956.80,537.4762,101.12, -,9.237651
2.95,1045.252,956.10,529.7143,101.12, -,9.237651
3.00,1071.012,955.20,530.0952,101.12, -,9.237651
3.05,1093.928,954.40,525.0476,101.12, -,9.237651
3.10,1119.727,953.50,525.4286,101.12, -,9.237651
3.15,1142.676,952.70,520.4286,101.12, -,9.237651
3.20,1165.64,951.90,518.0952,101.12, -,9.237651
3.25,1185.747,951.20,507.619,101.12, -,9.237651
3.30,1211.617,950.30,508,101.12, -,9.237651
3.35,1234.628,949.50,500.2381,101.12, -,9.237651
3.40,1257.654,948.70,497.9048,101.12, -,9.237651
3.45,1277.816,948.00,487.381,101.12, -,9.237651
3.50,1300.873,947.20,482.2857,101.12, -,9.237651
3.55,1321.06,946.50,474.4762,101.12, -,9.237651
3.60,1344.146,945.70,472.0952,101.12, -,9.237651
3.65,1367.248,944.90,469.7143,101.12, -,9.237651
3.70,1390.367,944.10,470,101.12, -,9.237651
3.75,1410.607,943.40,462.1429,101.12, -,9.237651
3.80,1433.756,942.60,462.4762,101.12, -,9.237651
3.85,1451.127,942.00,454.5238,101.12, -,9.237651
3.90,1474.302,941.20,454.8571,101.12, -,9.237651
3.95,1494.594,940.50,446.9524,101.12, -,9.237651
4.00,1517.799,939.70,450,101.12, -,9.237651
4.05,1535.214,939.10,442.0476,101.12, -,9.237651
4.10,1558.448,938.30,442.381,101.12, -,9.237651
4.15,1575.883,937.70,434.4286,101.12, -,9.237651
4.20,1599.144,936.90,434.7143,101.12, -,9.237651
4.25,1616.602,936.30,429.4762,101.12, -,9.237651
4.30,1636.98,935.60,429.7619,101.12, -,9.237651
4.35,1657.368,934.90,424.5714,101.12, -,9.237651
4.40,1677.771,934.20,422.0952,101.12, -,9.237651
4.45,1695.27,933.60,416.8095,101.12, -,9.237651
4.50,1715.693,932.90,417.0476,101.12, -,9.237651
4.55,1736.132,932.20,414.5714,101.12, -,9.257098
4.60,1756.582,931.50,414.8095,101.12, -,9.257098
4.65,1774.12,930.90,409.5238,101.12, -,9.257098
4.70,1794.594,930.20,407,101.12, -,9.257098
4.75,1812.153,929.60,401.7143,101.12, -,9.257098
4.80,1832.648,928.90,401.9524,101.12, -,9.257098
4.85,1850.228,928.30,396.6667,101.12, -,9.257098
4.90,1870.748,927.60,399.6667,101.12, -,9.257098
4.95,1888.346,927.00,394.3333,101.12, -,9.257098
5.00,1905.953,926.40,391.7619,101.12, -,9.257098
5.05,1923.57,925.80,386.4286,101.12, -,9.257098
5.10,1944.135,925.10,389.4286,101.12, -,9.257098
5.15,1958.832,924.60,381.2857,101.12, -,9.257098
5.20,1979.417,923.90,384.2857,101.12, -,9.257098
5.25,1997.074,923.30,378.9524,101.12, -,9.257098
5.30,2014.738,922.70,379.1429,101.12, -,9.257098
5.35,2032.413,922.10,376.5714,101.12, -,9.257098
5.40,2053.043,921.40,376.8095,101.12, -,9.257098
5.45,2067.787,920.90,371.4286,101.12, -,9.257098
5.50,2085.49,920.30,371.619,101.12, -,9.257098
5.55,2103.201,919.70,369.0476,101.12, -,9.257098
5.60,2120.923,919.10,366.4286,101.12, -,9.257098
5.65,2138.652,918.50,363.8571,101.12, -,9.257098
5.70,2156.391,917.90,364.0476,101.12, -,9.257098
5.75,2168.223,917.50,355.8571,101.12, -,9.257098
5.80,2188.939,916.80,358.8571,101.12, -,9.257098
5.85,2203.743,916.30,353.4286,101.12, -,9.257098
5.90,2221.516,915.70,353.5714,101.12, -,9.257098
5.95,2236.335,915.20,348.1429,101.12, -,9.257098
6.00,2254.127,914.60,348.3333,101.12, -,9.257098
6.05,2268.961,914.10,345.7143,101.12, -,9.257098
6.10,2283.801,913.60,343.0952,101.12, -,9.257098
6.15,2301.616,913.00,340.4762,101.12, -,9.257098
6.20,2316.47,912.50,340.619,101.12, -,9.257098
6.25,2334.304,911.90,338,101.12, -,9.257098
6.30,2349.173,911.40,335.3333,101.12, -,9.257098
6.35,2364.048,910.90,332.7143,101.12, -,9.257098
6.40,2378.93,910.40,330.0476,101.12, -,9.257098
6.45,2393.819,909.90,324.5714,101.12, -,9.257098
6.50,2411.695,909.30,327.5714,101.12, -,9.257098
6.55,2426.598,908.80,324.9048,101.12, -,9.257098
6.60,2441.508,908.30,322.2381,101.12, -,9.257098
6.65,2453.44,907.90,316.7619,101.12, -,9.257098
6.70,2471.348,907.30,316.9048,101.12, -,9.257098
6.75,2486.278,906.80,314.2381,101.12, -,9.257098
6.80,2501.214,906.30,317.1905,101.12, -,9.257098
6.85,2516.157,905.80,311.7143,101.12, -,9.257098
6.90,2528.115,905.40,309,101.12, -,9.257098
6.95,2543.071,904.90,306.3333,101.12, -,9.257098
7.00,2561.027,904.30,309.3333,101.12, -,9.257098
7.05,2573.001,903.90,303.7619,101.12, -,9.257098
7.10,2587.977,903.40,303.9048,101.12, -,9.257098
7.15,2599.962,903.00,301.1905,101.12, -,9.257098
7.20,2614.95,902.50,298.5238,101.12, -,9.257098
7.25,2629.944,902.00,298.6667,101.12, -,9.257098
7.30,2641.945,901.60,293.0952,101.12, -,9.257098
7.35,2653.948,901.20,290.381,101.12, -,9.257098
7.40,2668.96,900.70,290.4762,101.12, -,9.257098
7.45,2683.978,900.20,290.5714,101.12, -,9.257098
7.50,2695.999,899.80,287.8095,101.12, -,9.257098
7.55,2711.029,899.30,285.0952,101.12, -,9.257098
7.60,2723.057,898.90,282.381,101.12, -,9.257098
7.65,2735.092,898.50,279.6667,101.12, -,9.257098
7.70,2750.14,898.00,282.619,101.12, -,9.257098
7.75,2762.184,897.60,277.0476,101.12, -,9.257098
7.80,2777.244,897.10,277.1429,101.12, -,9.257098
7.85,2789.297,896.70,274.381,101.12, -,9.257098
7.90,2801.355,896.30,271.619,101.12, -,9.257098
7.95,2813.416,895.90,271.7143,101.12, -,9.257098
8.00,2825.483,895.50,268.9524,101.12, -,9.257098
8.05,2837.554,895.10,263.3333,101.12, -,9.257098
8.10,2849.628,894.70,263.4286,101.12, -,9.257098
8.15,2861.708,894.30,260.6667,101.12, -,9.257098
8.20,2876.813,893.80,263.619,101.12, -,9.257098
8.25,2885.88,893.50,257.9524,101.12, -,9.257098
8.30,2897.973,893.10,255.1905,101.12, -,9.257098
8.35,2910.069,892.70,255.2857,101.12, -,9.257098
8.40,2922.171,892.30,255.381,101.12, -,9.257098
8.45,2934.275,891.90,252.619,101.12, -,9.257098
8.50,2946.386,891.50,249.8571,101.12, -,9.257098
8.55,2955.471,891.20,247.0952,101.12, -,9.257098
8.60,2967.59,890.80,244.2857,101.12, -,9.257098
8.65,2976.681,890.50,241.4762,101.12, -,9.257098
8.70,2988.807,890.10,241.5714,101.12, -,9.257098
8.75,3000.936,889.70,238.8095,101.12, -,9.257098
8.80,3013.071,889.30,238.9048,101.12, -,9.257098
8.85,3022.174,889.00,233.2381,101.12, -,9.257098
8.90,3034.317,888.60,233.3333,101.12, -,9.257098
8.95,3043.426,888.30,230.5238,101.12, -,9.257098
9.00,3055.575,887.90,230.619,101.12, -,9.257098
9.05,3064.691,887.60,227.8095,101.12, -,9.257098
9.10,3076.848,887.20,227.9048,101.12, -,9.257098
9.15,3085.969,886.90,225.0952,101.12, -,9.257098
9.20,3095.094,886.60,222.2857,101.12, -,9.257098
9.25,3104.219,886.30,216.619,101.12, -,9.257098
9.30,3116.39,885.90,219.5714,101.12, -,9.257098
9.35,3125.524,885.60,216.7619,101.12, -,9.257098
9.40,3134.658,885.30,213.9524,101.12, -,9.257098
9.45,3143.794,885.00,211.1429,101.12, -,9.257098
9.50,3155.982,884.60,211.2381,100.94, -,9.257098
9.55,3165.124,884.30,208.4286,100.94, -,9.257098
9.60,3174.269,884.00,208.4762,100.94, -,9.257098
9.65,3180.368,883.80,202.7619,100.94, -,9.257098
9.70,3192.566,883.40,205.7143,100.94, -,9.257098
9.75,3201.721,883.10,202.8571,100.94, -,9.257098
9.80,3210.876,882.80,200,100.94, -,9.257098
9.85,3216.981,882.60,194.2381,100.94, -,9.257098
9.90,3226.14,882.30,194.2857,100.94, -,9.257098
9.95,3235.302,882.00,191.4286,100.94, -,9.257098
10.00,3247.523,881.60,194.381,100.94, -,9.257098
10.05,3256.69,881.30,191.5238,100.94, -,9.257098
10.10,3262.804,881.10,188.6667,100.94, -,9.257098
10.15,3271.976,880.80,185.8095,100.94, -,9.257098
10.20,3281.15,880.50,185.8571,100.94, -,9.257098
10.25,3287.269,880.30,182.9524,100.94, -,9.257098
10.30,3296.447,880.00,183,100.94, -,9.257098
10.35,3302.568,879.80,177.2381,100.94, -,9.257098
10.40,3311.751,879.50,177.2857,100.94, -,9.257098
10.45,3320.937,879.20,177.3333,100.94, -,9.257098
10.50,3327.062,879.00,174.4762,100.94, -,9.257098
10.55,3336.252,878.70,171.619,100.94, -,9.257098
10.60,3345.444,878.40,171.6667,100.94, -,9.257098
10.65,3351.574,878.20,168.8095,100.94, -,9.257098
10.70,3360.77,877.90,171.7619,100.94, -,9.257098
10.75,3366.903,877.70,166,100.94, -,9.257098
10.80,3376.104,877.40,166.0476,100.94, -,9.257098
10.85,3382.24,877.20,163.1905,100.94, -,9.257098
10.90,3388.376,877.00,163.2381,100.94, -,9.257098
10.95,3394.515,876.80,160.381,100.94, -,9.257098
11.00,3403.723,876.50,160.4286,100.94, -,9.257098
11.05,3409.864,876.30,154.6667,100.94, -,9.257098
11.10,3416.006,876.10,151.8095,100.94, -,9.257098
11.15,3422.147,875.90,151.8571,100.94, -,9.257098
11.20,3431.365,875.60,151.9048,100.94, -,9.257098
11.25,3437.509,875.40,149.0476,100.94, -,9.257098
11.30,3443.656,875.20,149.0952,100.94, -,9.257098
11.35,3449.804,875.00,146.1905,100.94, -,9.257098
11.40,3455.954,874.80,146.2381,100.94, -,9.257098
11.45,3462.104,874.60,143.3333,100.94, -,9.257098
11.50,3468.254,874.40,140.4286,100.94, -,9.257098
11.55,3474.407,874.20,140.4286,100.94, -,9.257098
11.60,3480.561,874.00,137.5238,100.94, -,9.257098
11.65,3486.716,873.80,134.619,100.94, -,9.257098
11.70,3492.872,873.60,134.619,100.94, -,9.257098
11.75,3499.028,873.40,131.7143,100.94, -,9.257098
11.80,3505.186,873.20,131.7143,100.94, -,9.257098
11.85,3511.346,873.00,128.8095,100.94, -,9.257098
11.90,3517.506,872.80,128.8095,100.94, -,9.257098
11.95,3520.586,872.70,125.9048,100.94, -,9.257098
12.00,3526.749,872.50,125.9048,100.94, -,9.257098
12.05,3532.913,872.30,123,100.94, -,9.257098
12.10,3535.994,872.20,120.0952,100.94, -,9.257098
12.15,3542.159,872.00,120.0952,100.94, -,9.257098
12.20,3548.326,871.80,120.0952,100.94, -,9.257098
12.25,3551.408,871.70,114.2857,100.94, -,9.257098
12.30,3557.577,871.50,114.2857,100.94, -,9.257098
12.35,3563.746,871.30,114.2857,100.94, -,9.257098
12.40,3566.83,871.20,111.381,100.94, -,9.257098
12.45,3569.917,871.10,108.4762,100.94, -,9.257098
12.50,3576.086,870.90,108.4762,100.94, -,9.257098
12.55,3579.174,870.80,105.5714,100.94, -,9.004278
12.60,3585.347,870.60,105.5714,100.94, -,9.004278
12.65,3588.433,870.50,102.6667,100.94, -,9.004278
12.70,3594.608,870.30,102.7143,100.94, -,9.004278
12.75,3597.696,870.20,99.80952,100.94, -,9.004278
12.80,3600.785,870.10,96.90476,100.94, -,9.004278
12.85,3606.96,869.90,96.95238,100.94, -,9.004278
12.90,3610.05,869.80,94.04762,100.94, -,9.004278
12.95,3613.139,869.70,91.14286,100.94, -,9.004278
13.00,3619.319,869.50,94.09524,100.94, -,9.004278
13.05,3622.408,869.40,91.19048,100.94, -,9.004278
13.10,3625.499,869.30,88.28571,100.94, -,9.004278
13.15,3628.589,869.20,88.28571,100.94, -,9.004278
13.20,3634.772,869.00,88.33334,100.94, -,9.004278
13.25,3634.772,869.00,82.47619,100.94, -,9.004278
13.30,3637.863,868.90,82.47619,100.94, -,9.004278
13.35,3644.047,868.70,82.52381,100.94, -,9.004278
13.40,3647.141,868.60,79.61905,100.94, -,9.004278
13.45,3650.232,868.50,79.61905,100.94, -,9.004278
13.50,3653.325,868.40,79.61905,101.12, -,9.237651
13.55,3656.419,868.30,76.71429,101.12, -,9.237651
13.60,3659.512,868.20,76.71429,101.12, -,9.237651
13.65,3659.512,868.20,70.85714,101.12, -,9.237651
13.70,3662.607,868.10,70.85714,101.12, -,9.237651
13.75,3665.7,868.00,67.90476,101.12, -,9.237651
13.80,3668.794,867.90,67.90476,101.12, -,9.237651
13.85,3671.89,867.80,67.90476,101.12, -,9.237651
13.90,3674.984,867.70,64.95238,101.12, -,9.237651
13.95,3678.081,867.60,64.95238,101.12, -,9.237651
14.00,3678.081,867.60,62,101.12, -,9.237651
14.05,3681.175,867.50,59.04762,101.12, -,9.237651
14.10,3684.271,867.40,59.04762,101.12, -,9.237651
14.15,3684.271,867.40,56.09524,101.12, -,9.237651
14.20,3687.368,867.30,56.09524,101.12, -,9.237651
14.25,3687.368,867.30,50.19048,101.12, -,9.237651
14.30,3690.463,867.20,53.14286,101.12, -,9.237651
14.35,3693.561,867.10,53.14286,101.12, -,9.237651
14.40,3693.561,867.10,47.23809,101.12, -,9.237651
14.45,3696.658,867.00,47.23809,101.12, -,9.237651
14.50,3696.658,867.00,44.28571,101.12, -,9.237651
14.55,3696.658,867.00,41.33333,101.12, -,9.237651
14.60,3699.754,866.90,41.33333,101.12, -,9.237651
14.65,3699.754,866.90,38.38095,101.12, -,9.237651
14.70,3702.853,866.80,41.33333,101.12, -,9.237651
14.75,3702.853,866.80,38.38095,101.12, -,9.237651
14.80,3705.95,866.70,38.38095,101.12, -,9.237651
14.85,3705.95,866.70,35.42857,101.12, -,9.237651
14.90,3705.95,866.70,32.47619,101.12, -,9.237651
14.95,3709.049,866.60,32.47619,101.12, -,9.237651
15.00,3709.049,866.60,29.52381,101.12, -,9.237651
15.05,3709.049,866.60,29.52381,101.12, -,9.237651
15.10,3709.049,866.60,26.57143,101.12, -,9.237651
15.15,3712.147,866.50,26.57143,101.12, -,9.237651
15.20,3709.049,866.60,23.61905,101.12, -,9.237651
15.25,3712.147,866.50,23.61905,101.12, -,9.237651
15.30,3712.147,866.50,23.61905,101.12, -,9.237651
15.35,3712.147,866.50,20.66667,101.12, -,9.237651
15.40,3712.147,866.50,17.71428,101.12, Drogue,9.237651
15.45,3699.754,866.90,5.904762,101.12, -,9.237651
15.50,3656.419,868.30,-38.33333,101.12, -,9.257098
15.55,3712.147,866.50,14.7619,101.12, -,9.257098
15.60,3712.147,866.50,14.7619,101.12, -,9.257098
15.65,3715.245,866.40,14.7619,101.12, -,9.257098
15.70,3715.245,866.40,14.7619,101.12, -,9.257098
15.75,3715.245,866.40,11.80952,101.12, -,9.257098
15.80,3715.245,866.40,11.80952,101.12, -,9.257098
15.85,3715.245,866.40,8.857142,101.12, -,9.257098
15.90,3712.147,866.50,5.904762,101.12, -,9.257098
15.95,3712.147,866.50,5.904762,101.12, -,9.257098
16.00,3715.245,866.40,5.904762,101.12, -,9.257098
16.05,3712.147,866.50,2.952381,101.12, -,9.257098
16.10,3712.147,866.50,2.952381,101.12, -,9.257098
16.15,3712.147,866.50,2.952381,101.12, -,9.257098
16.20,3712.147,866.50,0,101.12, -,9.257098
16.25,3712.147,866.50,2.952381,101.12, -,9.257098
16.30,3712.147,866.50,0,101.12, -,9.257098
16.35,3712.147,866.50,0,101.12, -,9.257098
16.40,3709.049,866.60,-2.952381,101.12, -,9.257098
16.45,3705.95,866.70,-5.904762,101.12, -,9.257098
16.50,3709.049,866.60,8.857142,101.12, -,9.257098
16.55,3709.049,866.60,50.14286,101.12, -,9.257098
16.60,3705.95,866.70,-5.904762,101.12, -,9.257098
16.65,3702.853,866.80,-8.857142,101.12, -,9.257098
16.70,3702.853,866.80,-11.80952,101.12, -,9.257098
16.75,3702.853,866.80,-11.80952,101.12, -,9.257098
16.80,3699.754,866.90,-14.7619,101.12, -,9.257098
16.85,3696.658,867.00,-17.71428,101.12, -,9.257098
16.90,3690.463,867.20,-23.61905,101.12, -,9.257098
16.95,3687.368,867.30,-23.61905,101.12, -,9.257098
17.00,3684.271,867.40,-26.57143,101.12, -,9.257098
17.05,3681.175,867.50,-32.47619,101.12, -,9.257098
17.10,3681.175,867.50,-29.52381,101.12, -,9.257098
17.15,3678.081,867.60,-32.47619,101.12, -,9.257098
17.20,3674.984,867.70,-35.42857,101.12, -,9.257098
17.25,3674.984,867.70,-35.42857,101.12, -,9.257098
17.30,3674.984,867.70,-35.42857,101.12, -,9.257098
17.35,3674.984,867.70,-35.42857,101.12, -,9.257098
17.40,3674.984,867.70,-35.42857,101.12, -,9.257098
17.45,3671.89,867.80,-35.42857,101.12, -,9.257098
17.50,3665.7,868.00,-38.38095,101.12, -,9.257098
17.55,3665.7,868.00,-41.33333,101.12, -,9.257098
17.60,3662.607,868.10,-44.28571,101.12, -,9.257098
17.65,3659.512,868.20,-44.28571,101.12, -,9.257098
17.70,3659.512,868.20,-41.33333,101.12, -,9.257098
17.75,3656.419,868.30,-44.28571,101.12, -,9.257098
17.80,3650.232,868.50,-50.19048,101.12, -,9.257098
17.85,3647.141,868.60,-50.19048,101.12, -,9.257098
17.90,3637.863,868.90,-56.09524,101.12, -,9.257098
17.95,3637.863,868.90,-50.19048,101.12, -,9.257098
18.00,3634.772,869.00,-50.19048,101.12, -,9.257098
18.05,3631.681,869.10,-50.19048,101.12, -,9.257098
18.10,3628.589,869.20,-50.19048,101.12, -,9.257098
18.15,3625.499,869.30,-53.14286,101.12, -,9.257098
18.20,3625.499,869.30,-50.19048,101.12, -,9.257098
18.25,3625.499,869.30,-47.23809,101.12, -,9.257098
18.30,3625.499,869.30,-47.23809,101.12, -,9.257098
18.35,3622.408,869.40,-50.19048,101.12, -,9.257098
18.40,3622.408,869.40,-50.19048,101.12, -,9.257098
18.45,3619.319,869.50,-53.14286,101.12, -,9.257098
18.50,3613.139,869.70,-56.09524,101.12, -,9.257098
18.55,3610.05,869.80,-53.14286,101.12, -,9.237651
18.60,3610.05,869.80,-53.14286,101.12, -,9.237651
18.65,3610.05,869.80,-50.19048,101.12, -,9.237651
18.70,3606.96,869.90,-50.19048,101.12, -,9.237651
18.75,3603.872,870.00,-53.14286,101.12, -,9.237651
18.80,3603.872,870.00,-50.19048,101.12, -,9.237651
18.85,3600.785,870.10,-47.23809,101.12, -,9.237651
18.90,3600.785,870.10,-44.28571,101.12, -,9.237651
18.95,3600.785,870.10,-35.42857,101.12, -,9.237651
19.00,3597.696,870.20,-38.38095,101.12, -,9.237651
19.05,3597.696,870.20,-35.42857,101.12, -,9.237651
19.10,3591.52,870.40,-38.38095,101.12, -,9.237651
19.15,3588.433,870.50,-38.38095,101.12, -,9.237651
19.20,3588.433,870.50,-35.42857,101.12, -,9.237651
19.25,3588.433,870.50,-35.42857,101.12, -,9.237651
19.30,3588.433,870.50,-35.42857,101.12, -,9.237651
19.35,3585.347,870.60,-38.38095,101.12, -,9.237651
19.40,3582.259,870.70,-38.38095,101.12, -,9.237651
19.45,3579.174,870.80,-41.33333,101.12, -,9.237651
19.50,3576.086,870.90,-41.33333,100.94, -,9.257098
19.55,3573.001,871.00,-38.38095,100.94, -,9.257098
19.60,3573.001,871.00,-35.42857,100.94, -,9.257098
19.65,3573.001,871.00,-35.42857,100.94, -,9.257098
19.70,3569.917,871.10,-38.38095,100.94, -,9.257098
19.75,3566.83,871.20,-38.38095,100.94, -,9.257098
19.80,3566.83,871.20,-35.42857,100.94, -,9.257098
19.85,3566.83,871.20,-35.42857,100.94, -,9.257098
19.90,3563.746,871.30,-35.42857,100.94, -,9.257098
19.95,3563.746,871.30,-35.42857,100.94, -,9.257098
20.00,3560.66,871.40,-38.38095,100.94, -,9.257098
20.05,3560.66,871.40,-35.42857,100.94, -,9.257098
20.10,3557.577,871.50,-38.38095,100.94, -,9.257098
20.15,3557.577,871.50,-32.47619,100.94, -,9.257098
20.20,3557.577,871.50,-29.52381,100.94, -,9.257098
20.25,3554.493,871.60,-32.47619,100.94, -,9.257098
20.30,3551.408,871.70,-35.42857,100.94, -,9.257098
20.35,3551.408,871.70,-35.42857,100.94, -,9.257098
20.40,3551.408,871.70,-32.47619,100.94, -,9.257098
20.45,3548.326,871.80,-32.47619,100.94, -,9.257098
20.50,3545.241,871.90,-32.47619,100.94, -,9.257098
20.55,3545.241,871.90,-29.52381,100.94, -,9.257098
20.60,3545.241,871.90,-26.57143,100.94, -,9.257098
20.65,3542.159,872.00,-29.52381,100.94, -,9.257098
20.70,3539.077,872.10,-32.47619,100.94, -,9.257098
20.75,3535.994,872.20,-32.47619,100.94, -,9.257098
20.80,3535.994,872.20,-29.52381,100.94, -,9.257098
20.85,3532.913,872.30,-32.47619,100.94, -,9.257098
20.90,3532.913,872.30,-32.47619,100.94, -,9.257098
20.95,3529.83,872.40,-32.47619,100.94, -,9.257098
21.00,3529.83,872.40,-32.47619,100.94, -,9.257098
21.05,3529.83,872.40,-29.52381,100.94, -,9.257098
21.10,3526.749,872.50,-32.47619,100.94, -,9.257098
21.15,3526.749,872.50,-29.52381,100.94, -,9.257098
21.20,3526.749,872.50,-29.52381,100.94, -,9.257098
21.25,3523.668,872.60,-32.47619,100.94, -,9.257098
21.30,3520.586,872.70,-32.47619,100.94, -,9.257098
21.35,3520.586,872.70,-29.52381,100.94, -,9.257098
21.40,3517.506,872.80,-32.47619,100.94, -,9.257098
21.45,3517.506,872.80,-32.47619,100.94, -,9.257098
21.50,3514.425,872.90,-32.47619,100.94, -,9.237651
21.55,3514.425,872.90,-29.52381,100.94, -,9.237651
21.60,3514.425,872.90,-29.52381,100.94, -,9.237651
21.65,3514.425,872.90,-29.52381,100.94, -,9.237651
21.70,3511.346,873.00,-29.52381,100.94, -,9.237651
21.75,3508.267,873.10,-29.52381,100.94, -,9.237651
21.80,3508.267,873.10,-26.57143,100.94, -,9.237651
21.85,3505.186,873.20,-29.52381,100.94, -,9.237651
21.90,3505.186,873.20,-26.57143,100.94, -,9.237651
21.95,3502.108,873.30,-29.52381,100.94, -,9.237651
22.00,3502.108,873.30,-26.57143,100.94, -,9.237651
22.05,3502.108,873.30,-26.57143,100.94, -,9.237651
22.10,3502.108,873.30,-26.57143,100.94, -,9.237651
22.15,3499.028,873.40,-26.57143,100.94, -,9.237651
22.20,3495.95,873.50,-29.52381,100.94, -,9.237651
22.25,3492.872,873.60,-32.47619,100.94, -,9.237651
22.30,3489.793,873.70,-32.47619,100.94, -,9.237651
22.35,3489.793,873.70,-29.52381,100.94, -,9.237651
22.40,3486.716,873.80,-32.47619,100.94, -,9.237651
22.45,3486.716,873.80,-29.52381,100.94, -,9.237651
22.50,3483.637,873.90,-32.47619,100.94, -,9.237651
22.55,3483.637,873.90,-29.52381,100.94, -,9.257098
22.60,3480.561,874.00,-32.47619,100.94, -,9.257098
22.65,3477.484,874.10,-35.42857,100.94, -,9.257098
22.70,3477.484,874.10,-35.42857,100.94, -,9.257098
22.75,3477.484,874.10,-32.47619,100.94, -,9.257098
22.80,3474.407,874.20,-32.47619,100.94, -,9.257098
22.85,3474.407,874.20,-32.47619,100.94, -,9.257098
22.90,3471.331,874.30,-32.47619,100.94, -,9.257098
22.95,3468.254,874.40,-35.42857,100.94, -,9.257098
23.00,3465.179,874.50,-35.38095,100.94, -,9.257098
23.05,3465.179,874.50,-35.38095,100.94, -,9.257098
23.10,3465.179,874.50,-35.38095,100.94, -,9.257098
23.15,3462.104,874.60,-38.28571,100.94, -,9.257098
23.20,3462.104,874.60,-35.33333,100.94, -,9.257098
23.25,3459.028,874.70,-35.33333,100.94, -,9.257098
23.30,3459.028,874.70,-32.38095,100.94, -,9.257098
23.35,3459.028,874.70,-29.42857,100.94, -,9.257098
23.40,3459.028,874.70,-29.42857,100.94, -,9.257098
23.45,3459.028,874.70,-26.47619,100.94, -,9.257098
23.50,3459.028,874.70,-26.47619,100.94, -,9.257098
23.55,3455.954,874.80,-26.42857,100.94, -,9.257098
23.60,3455.954,874.80,-26.42857,100.94, -,9.257098
23.65,3452.878,874.90,-26.42857,100.94, -,9.257098
23.70,3449.804,875.00,-26.38095,100.94, -,9.257098
23.75,3446.731,875.10,-29.28572,100.94, -,9.257098
23.80,3443.656,875.20,-32.19048,100.94, -,9.257098
23.85,3440.583,875.30,-32.14286,100.94, -,9.257098
