Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
100.15,923.0511,959.60,-29.85714,100.4, -,9.451575
100.20,920.1973,959.70,-32.57143,100.4, -,9.451575
100.25,920.1973,959.70,-32.57143,100.4, -,9.451575
100.30,923.0511,959.60,-27.14286,100.4, -,9.451575
100.35,917.3456,959.80,-32.57143,100.4, -,9.451575
100.40,917.3456,959.80,-29.85714,100.4, -,9.451575
100.45,914.4922,959.90,-29.85714,100.4, -,9.451575
100.50,914.4922,959.90,-27.14286,100.4, -,9.451575
100.55,911.6409,960.00,-29.85714,100.4, -,9.432128
100.60,908.7899,960.10,-29.85714,100.4, -,9.432128
100.65,908.7899,960.10,-27.14286,100.4, -,9.432128
100.70,905.9373,960.20,-29.85714,100.4, -,9.432128
100.75,903.0867,960.30,-32.57143,100.4, -,9.432128
100.80,900.2346,960.40,-35.28571,100.4, -,9.432128
100.85,903.0867,960.30,-54.33333,100.4, -,9.432128
100.90,900.2346,960.40,-54.33333,100.4, -,9.432128
100.95,897.3845,960.50,-32.57143,100.4, -,9.432128
101.00,897.3845,960.50,-29.85714,100.4, -,9.432128
101.05,897.3845,960.50,-27.14286,100.4, -,9.432128
101.10,894.5345,960.60,-29.85714,100.4, -,9.432128
101.15,891.6832,960.70,-32.57143,100.4, -,9.432128
101.20,888.8338,960.80,-32.57143,100.4, -,9.432128
101.25,885.9829,960.90,-32.57143,100.4, -,9.432128
101.30,883.134,961.00,-35.28571,100.4, -,9.432128
101.35,883.134,961.00,-38,100.4, -,9.432128
101.40,883.134,961.00,-32.57143,100.4, -,9.432128
101.45,880.2853,961.10,-35.28571,100.4, -,9.432128
101.50,877.4351,961.20,-35.28571,100.4, -,9.451575
101.55,877.4351,961.20,-35.28571,100.4, -,9.451575
101.60,877.4351,961.20,-32.57143,100.4, -,9.451575
101.65,877.4351,961.20,-29.85714,100.4, -,9.451575
101.70,871.7372,961.40,-35.28571,100.4, -,9.451575
101.75,868.8895,961.50,-35.28571,100.4, -,9.451575
101.80,868.8895,961.50,-32.57143,100.4, -,9.451575
101.85,866.042,961.60,-32.57143,100.4, -,9.451575
101.90,863.1931,961.70,-38,100.4, -,9.451575
101.95,860.3461,961.80,-38,100.4, -,9.451575
102.00,860.3461,961.80,-35.28571,100.4, -,9.451575
102.05,860.3461,961.80,-35.28571,100.4, -,9.451575
102.10,857.4976,961.90,-38,100.4, -,9.451575
102.15,857.4976,961.90,-35.28571,100.4, -,9.451575
102.20,854.651,962.00,-35.28571,100.4, -,9.451575
102.25,851.8047,962.10,-35.28571,100.4, -,9.451575
102.30,848.957,962.20,-35.28571,100.4, -,9.451575
102.35,848.957,962.20,-32.57143,100.4, -,9.451575
102.40,846.1111,962.30,-35.28571,100.4, -,9.451575
102.45,843.2639,962.40,-38,100.4, -,9.451575
102.50,843.2639,962.40,-35.28571,100.4, -,9.451575
102.55,840.4185,962.50,-35.28571,100.4, -,9.451575
102.60,840.4185,962.50,-35.28571,100.4, -,9.451575
102.65,840.4185,962.50,-35.28571,100.4, -,9.451575
102.70,840.4185,962.50,-35.28571,100.4, -,9.451575
102.75,840.4185,962.50,-29.85714,100.4, -,9.451575
102.80,837.5734,962.60,-29.85714,100.4, -,9.451575
102.85,834.7269,962.70,-32.57143,100.4, -,9.451575
102.90,831.8823,962.80,-32.57143,100.4, -,9.451575
102.95,829.0362,962.90,-32.57143,100.4, -,9.451575
103.00,829.0362,962.90,-29.85714,100.4, -,9.451575
103.05,826.192,963.00,-32.57143,100.4, -,9.451575
103.10,823.3481,963.10,-35.28571,100.4, -,9.451575
103.15,823.3481,963.10,-32.57143,100.4, -,9.451575
103.20,820.5027,963.20,-35.28571,100.4, -,9.451575
103.25,820.5027,963.20,-32.57143,100.4, -,9.451575
103.30,820.5027,963.20,-29.85714,100.4, -,9.451575
103.35,817.6594,963.30,-29.85714,100.4, -,9.451575
103.40,817.6594,963.30,-29.85714,100.4, -,9.451575
103.45,817.6594,963.30,-27.14286,100.4, -,9.451575
103.50,814.8145,963.40,-27.14286,100.4, -,9.451575
103.55,811.9715,963.50,-29.85714,100.4, -,9.451575
103.60,809.1288,963.60,-29.85714,100.4, -,9.451575
103.65,806.2846,963.70,-32.57143,100.4, -,9.451575
103.70,806.2846,963.70,-32.57143,100.4, -,9.451575
103.75,803.4424,963.80,-35.28571,100.4, -,9.451575
103.80,800.5987,963.90,-38,100.4, -,9.451575
103.85,800.5987,963.90,-35.28571,100.4, -,9.451575
103.90,800.5987,963.90,-32.57143,100.4, -,9.451575
103.95,797.757,964.00,-32.57143,100.4, -,9.451575
104.00,794.9155,964.10,-32.57143,100.4, -,9.451575
104.05,792.0725,964.20,-35.28571,100.4, -,9.451575
104.10,792.0725,964.20,-32.57143,100.4, -,9.451575
104.15,792.0725,964.20,-29.85714,100.4, -,9.451575
104.20,792.0725,964.20,-29.85714,100.4, -,9.451575
104.25,792.0725,964.20,-27.14286,100.4, -,9.451575
104.30,789.2314,964.30,-29.85714,100.4, -,9.451575
104.35,783.5484,964.50,-35.28571,100.4, -,9.451575
104.40,783.5484,964.50,-32.57143,100.4, -,9.451575
104.45,780.7081,964.60,-35.28571,100.4, -,9.451575
104.50,777.8663,964.70,-38,100.4, -,9.451575
104.55,775.0265,964.80,-38,100.4, -,9.451575
104.60,775.0265,964.80,-35.28571,100.4, -,9.451575
104.65,775.0265,964.80,-32.57143,100.4, -,9.451575
104.70,775.0265,964.80,-29.85714,100.4, -,9.451575
104.75,772.1851,964.90,-32.57143,100.4, -,9.451575
104.80,772.1851,964.90,-29.85714,100.4, -,9.451575
104.85,769.3458,965.00,-29.85714,100.4, -,9.451575
104.90,769.3458,965.00,-29.85714,100.4, -,9.451575
104.95,766.5067,965.10,-32.57143,100.4, -,9.451575
105.00,766.5067,965.10,-29.85714,100.4, -,9.451575
105.05,763.6661,965.20,-29.85714,100.4, -,9.451575
105.10,760.8274,965.30,-29.85714,100.4, -,9.451575
105.15,757.9873,965.40,-32.57143,100.4, -,9.451575
105.20,757.9873,965.40,-32.57143,100.4, -,9.451575
105.25,757.9873,965.40,-32.57143,100.4, -,9.451575
105.30,755.1491,965.50,-35.28571,100.4, -,9.451575
105.35,752.3112,965.60,-35.28571,100.4, -,9.451575
105.40,752.3112,965.60,-29.85714,100.4, -,9.451575
105.45,749.4718,965.70,-32.57143,100.4, -,9.451575
105.50,749.4718,965.70,-29.85714,100.22, -,9.432128
105.55,749.4718,965.70,-27.14286,100.22, -,9.432128
105.60,746.6343,965.80,-27.14286,100.22, -,9.432128
105.65,746.6343,965.80,-27.14286,100.22, -,9.432128
105.70,743.7954,965.90,-29.85714,100.22, -,9.432128
105.75,743.7954,965.90,-29.85714,100.22, -,9.432128
105.80,740.9584,966.00,-29.85714,100.22, -,9.432128
105.85,740.9584,966.00,-29.85714,100.22, -,9.432128
105.90,738.1217,966.10,-29.85714,100.22, -,9.432128
105.95,735.2834,966.20,-32.57143,100.22, -,9.432128
106.00,735.2834,966.20,-29.85714,100.22, -,9.432128
106.05,732.4472,966.30,-32.57143,100.22, -,9.432128
106.10,729.6094,966.40,-32.57143,100.22, -,9.432128
106.15,726.7737,966.50,-32.57143,100.22, -,9.432128
106.20,726.7737,966.50,-29.85714,100.22, -,9.432128
106.25,726.7737,966.50,-29.85714,100.22, -,9.432128
106.30,723.9381,966.60,-32.57143,100.22, -,9.432128
106.35,723.9381,966.60,-29.85714,100.22, -,9.432128
106.40,721.1011,966.70,-29.85714,100.22, -,9.432128
106.45,721.1011,966.70,-29.85714,100.22, -,9.432128
106.50,718.266,966.80,-29.85714,100.22, -,9.432128
106.55,718.266,966.80,-29.85714,100.22, -,9.451575
106.60,718.266,966.80,-29.85714,100.22, -,9.451575
106.65,715.4294,966.90,-29.85714,100.22, -,9.451575
106.70,712.5948,967.00,-32.57143,100.22, -,9.451575
106.75,712.5948,967.00,-29.85714,100.22, -,9.451575
106.80,709.7605,967.10,-32.57143,100.22, -,9.451575
106.85,709.7605,967.10,-29.85714,100.22, -,9.451575
106.90,706.9246,967.20,-32.57143,100.22, -,9.451575
106.95,706.9246,967.20,-29.85714,100.22, -,9.451575
107.00,706.9246,967.20,-27.14286,100.22, -,9.451575
107.05,706.9246,967.20,-27.14286,100.22, -,9.451575
107.10,704.0908,967.30,-27.14286,100.22, -,9.451575
107.15,701.2554,967.40,-27.14286,100.22, -,9.451575
107.20,698.4219,967.50,-27.14286,100.22, -,9.451575
107.25,695.5888,967.60,-29.85714,100.22, -,9.451575
107.30,695.5888,967.60,-29.85714,100.22, -,9.451575
107.35,692.7542,967.70,-29.85714,100.22, -,9.451575
107.40,692.7542,967.70,-29.85714,100.22, -,9.451575
107.45,689.9214,967.80,-29.85714,100.22, -,9.451575
107.50,689.9214,967.80,-29.85714,100.22, -,9.451575
107.55,689.9214,967.80,-27.14286,100.22, -,9.451575
107.60,687.0872,967.90,-29.85714,100.22, -,9.451575
107.65,684.255,968.00,-32.57143,100.22, -,9.451575
107.70,684.255,968.00,-29.85714,100.22, -,9.451575
107.75,681.423,968.10,-29.85714,100.22, -,9.451575
107.80,678.5895,968.20,-32.57143,100.22, -,9.451575
107.85,675.758,968.30,-32.57143,100.22, -,9.451575
107.90,675.758,968.30,-32.57143,100.22, -,9.451575
107.95,675.758,968.30,-29.85714,100.22, -,9.451575
108.00,672.925,968.40,-32.57143,100.22, -,9.451575
108.05,670.094,968.50,-35.28571,100.22, -,9.451575
108.10,670.094,968.50,-35.28571,100.22, -,9.451575
108.15,667.2632,968.60,-35.28571,100.22, -,9.451575
108.20,667.2632,968.60,-32.57143,100.22, -,9.451575
108.25,664.4309,968.70,-32.57143,100.22, -,9.451575
108.30,664.4309,968.70,-29.85714,100.22, -,9.451575
108.35,664.4309,968.70,-29.85714,100.22, -,9.451575
108.40,661.6005,968.80,-29.85714,100.22, -,9.451575
108.45,661.6005,968.80,-29.85714,100.22, -,9.451575
108.50,661.6005,968.80,-27.14286,100.22, -,9.451575
108.55,661.6005,968.80,-27.14286,100.22, -,9.471023
108.60,658.7687,968.90,-29.85714,100.22, -,9.471023
108.65,655.9388,969.00,-29.85714,100.22, -,9.471023
108.70,653.1093,969.10,-29.85714,100.22, -,9.471023
108.75,650.2781,969.20,-32.57143,100.22, -,9.471023
108.80,650.2781,969.20,-29.85714,100.22, -,9.471023
108.85,647.449,969.30,-29.85714,100.22, -,9.471023
108.90,647.449,969.30,-27.14286,100.22, -,9.471023
108.95,644.6183,969.40,-29.85714,100.22, -,9.471023
109.00,641.7897,969.50,-32.57143,100.22, -,9.471023
109.05,638.9612,969.60,-32.57143,100.22, -,9.471023
109.10,638.9612,969.60,-29.85714,100.22, -,9.471023
109.15,636.1313,969.70,-32.57143,100.22, -,9.471023
109.20,636.1313,969.70,-29.85714,100.22, -,9.471023
109.25,633.3033,969.80,-32.57143,100.22, -,9.471023
109.30,633.3033,969.80,-29.85714,100.22, -,9.471023
109.35,630.4739,969.90,-32.57143,100.22, -,9.471023
109.40,627.6464,970.00,-35.28571,100.22, -,9.471023
109.45,624.8191,970.10,-35.28571,100.22, -,9.471023
109.50,624.8191,970.10,-35.28571,100.22, -,9.451575
109.55,624.8191,970.10,-35.28571,100.22, -,9.451575
109.60,621.9904,970.20,-38,100.22, -,9.451575
109.65,621.9904,970.20,-35.28571,100.22, -,9.451575
109.70,619.1636,970.30,-35.28571,100.22, -,9.451575
109.75,619.1636,970.30,-32.57143,100.22, -,9.451575
109.80,616.3353,970.40,-32.57143,100.22, -,9.451575
109.85,613.509,970.50,-35.28571,100.22, -,9.451575
109.90,610.6829,970.60,-35.28571,100.22, -,9.451575
109.95,607.8553,970.70,-38,100.22, -,9.451575
110.00,607.8553,970.70,-35.28571,100.22, -,9.451575
110.05,605.0297,970.80,-35.28571,100.22, -,9.451575
110.10,605.0297,970.80,-32.57143,100.22, -,9.451575
110.15,602.2026,970.90,-35.28571,100.22, -,9.451575
110.20,599.3775,971.00,-35.28571,100.22, -,9.451575
110.25,599.3775,971.00,-35.28571,100.22, -,9.451575
110.30,599.3775,971.00,-32.57143,100.22, -,9.451575
110.35,596.5526,971.10,-35.23809,100.22, -,9.451575
110.40,593.7262,971.20,-35.23809,100.22, -,9.451575
110.45,593.7262,971.20,-32.52381,100.22, -,9.451575
110.50,590.9018,971.30,-32.47619,100.22, -,9.451575
110.55,590.9018,971.30,-32.47619,100.22, -,9.451575
110.60,588.0759,971.40,-35.19048,100.22, -,9.451575
110.65,588.0759,971.40,-32.47619,100.22, -,9.451575
110.70,585.2519,971.50,-35.14286,100.22, -,9.451575
110.75,582.4282,971.60,-35.09524,100.22, -,9.451575
110.80,582.4282,971.60,-35.09524,100.22, -,9.451575
110.85,579.603,971.70,-35.09524,100.22, -,9.451575
110.90,579.603,971.70,-32.38095,100.22, -,9.451575
110.95,576.7797,971.80,-32.33333,100.22, -,9.451575
111.00,576.7797,971.80,-29.61905,100.22, -,9.451575
111.05,573.955,971.90,-32.28571,100.22, -,9.451575
111.10,576.7797,971.80,-26.90476,100.22, -,9.451575
111.15,573.955,971.90,-29.57143,100.22, -,9.451575
111.20,571.1322,972.00,-29.52381,100.22, -,9.451575
111.25,571.1322,972.00,-26.80952,100.22, -,9.451575
111.30,568.3096,972.10,-29.47619,100.22, -,9.451575
111.35,568.3096,972.10,-29.47619,100.22, -,9.451575
111.40,565.4856,972.20,-29.47619,100.22, -,9.451575
111.45,565.4856,972.20,-26.76191,100.22, -,9.451575
111.50,562.6635,972.30,-29.42857,100.22, -,9.451575
111.55,559.84,972.40,-29.42857,100.22, -,9.451575
111.60,557.0184,972.50,-32.09524,100.22, -,9.451575
111.65,557.0184,972.50,-29.38095,100.22, -,9.451575
111.70,557.0184,972.50,-29.38095,100.22, -,9.451575
111.75,554.197,972.60,-29.38095,100.22, -,9.451575
111.80,554.197,972.60,-26.71428,100.22, -,9.451575
111.85,551.3741,972.70,-29.38095,100.22, -,9.451575
111.90,551.3741,972.70,-26.66667,100.22, -,9.451575
111.95,548.5532,972.80,-29.33333,100.22, -,9.451575
112.00,548.5532,972.80,-26.66667,100.22, -,9.451575
112.05,545.7308,972.90,-29.33333,100.22, -,9.451575
112.10,548.5532,972.80,-24,100.22, -,9.451575
112.15,545.7308,972.90,-29.33333,100.22, -,9.451575
112.20,542.9104,973.00,-29.33333,100.22, -,9.451575
112.25,540.0902,973.10,-29.33333,100.22, -,9.451575
112.30,540.0902,973.10,-29.33333,100.22, -,9.451575
112.35,537.2685,973.20,-29.33333,100.22, -,9.451575
112.40,534.4488,973.30,-32,100.22, -,9.451575
112.45,534.4488,973.30,-29.33333,100.22, -,9.451575
112.50,531.6276,973.40,-32,100.22, -,9.451575
112.55,531.6276,973.40,-29.33333,100.22, -,9.179308
112.60,531.6276,973.40,-26.66667,100.22, -,9.179308
112.65,528.8083,973.50,-26.66667,100.22, -,9.179308
112.70,528.8083,973.50,-26.66667,100.22, -,9.179308
112.75,531.6276,973.40,-24,100.22, -,9.179308
112.80,525.9893,973.60,-26.71428,100.22, -,9.179308
112.85,523.1688,973.70,-29.38095,100.22, -,9.179308
112.90,520.3502,973.80,-29.38095,100.22, -,9.179308
112.95,520.3502,973.80,-29.38095,100.22, -,9.179308
113.00,517.5302,973.90,-29.38095,100.22, -,9.179308
113.05,514.712,974.00,-32.04762,100.22, -,9.179308
113.10,511.8942,974.10,-32.04762,100.22, -,9.179308
113.15,511.8942,974.10,-34.71429,100.22, -,9.179308
113.20,511.8942,974.10,-32.04762,100.22, -,9.179308
113.25,511.8942,974.10,-29.38095,100.22, -,9.179308
113.30,509.0749,974.20,-29.38095,100.22, -,9.179308
113.35,509.0749,974.20,-29.38095,100.22, -,9.179308
113.40,509.0749,974.20,-26.71428,100.22, -,9.179308
113.45,503.4386,974.40,-29.42857,100.22, -,9.179308
113.50,500.6217,974.50,-32.09524,100.22, -,9.432128
113.55,497.805,974.60,-32.09524,100.22, -,9.432128
113.60,497.805,974.60,-32.09524,100.22, -,9.432128
113.65,497.805,974.60,-32.09524,100.22, -,9.432128
113.70,494.9868,974.70,-32.09524,100.22, -,9.432128
113.75,494.9868,974.70,-32.09524,100.22, -,9.432128
113.80,494.9868,974.70,-34.76191,100.22, -,9.432128
113.85,492.1706,974.80,-32.04762,100.22, -,9.432128
113.90,489.3529,974.90,-32.04762,100.22, -,9.432128
113.95,489.3529,974.90,-29.38095,100.22, -,9.432128
114.00,489.3529,974.90,-29.38095,100.22, -,9.432128
114.05,489.3529,974.90,-26.71428,100.22, -,9.432128
114.10,486.5372,975.00,-26.71428,100.22, -,9.432128
114.15,483.7216,975.10,-26.71428,100.22, -,9.432128
114.20,483.7216,975.10,-26.71428,100.22, -,9.432128
114.25,478.0896,975.30,-32.09524,100.22, -,9.432128
114.30,475.2731,975.40,-34.76191,100.22, -,9.432128
114.35,475.2731,975.40,-32.09524,100.22, -,9.432128
114.40,475.2731,975.40,-32.09524,100.22, -,9.432128
114.45,472.4585,975.50,-34.76191,100.22, -,9.432128
114.50,472.4585,975.50,-29.38095,100.22, -,9.432128
114.55,469.6442,975.60,-29.38095,100.22, -,9.451575
114.60,472.4585,975.50,-24.04762,100.22, -,9.451575
114.65,469.6442,975.60,-26.71428,100.22, -,9.451575
114.70,86.17438,989.30,-391.9048,100.22, Main,9.451575
114.75,-326.0335,1004.20,-781.8095,100.22, -,9.451575
114.80,480.9047,975.20,-13.28571,100.22, -,9.451575
114.85,480.9047,975.20,-13.28571,100.22, -,9.451575
114.90,478.0896,975.30,-13.28571,100.22, -,9.451575
114.95,472.4585,975.50,-16,100.22, -,9.451575
115.00,472.4585,975.50,-16,100.22, -,9.451575
115.05,469.6442,975.60,-18.66667,100.22, -,9.451575
115.10,466.8283,975.70,-21.33333,100.22, -,9.451575
115.15,466.8283,975.70,-18.66667,100.22, -,9.451575
115.20,466.8283,975.70,-16,100.22, -,9.451575
115.25,466.8283,975.70,-16,100.22, -,9.451575
115.30,469.6442,975.60,-7.952381,100.22, -,9.451575
115.35,464.0144,975.80,-10.66667,100.22, -,9.451575
115.40,461.1991,975.90,-13.33333,100.22, -,9.451575
115.45,461.1991,975.90,-13.33333,100.22, -,9.451575
115.50,466.8283,975.70,-5.285714,100.22, -,9.432128
115.55,469.6442,975.60,-2.619048,100.22, -,9.432128
115.60,466.8283,975.70,-2.619048,100.22, -,9.432128
115.65,464.0144,975.80,-7.952381,100.22, -,9.432128
115.70,464.0144,975.80,-5.285714,100.22, -,9.432128
115.75,455.5725,976.10,351.8571,100.22, -,9.432128
115.80,455.5725,976.10,744.4286,100.22, -,9.432128
115.85,455.5725,976.10,-24.09524,100.22, -,9.432128
115.90,455.5725,976.10,-24.09524,100.22, -,9.432128
115.95,452.7578,976.20,-24.09524,100.22, -,9.432128
116.00,449.9451,976.30,-21.38095,100.22, -,9.432128
116.05,447.1309,976.40,-24.04762,100.22, -,9.432128
116.10,447.1309,976.40,-21.38095,100.22, -,9.432128
116.15,447.1309,976.40,-18.71428,100.22, -,9.432128
116.20,447.1309,976.40,-18.71428,100.22, -,9.432128
116.25,441.5067,976.60,-24.04762,100.22, -,9.432128
116.30,441.5067,976.60,-24.04762,100.22, -,9.432128
116.35,438.6932,976.70,-29.38095,100.22, -,9.432128
116.40,435.8816,976.80,-26.66667,100.22, -,9.432128
116.45,433.0686,976.90,-26.66667,100.22, -,9.432128
116.50,430.2575,977.00,-29.33333,100.22, -,9.432128
116.55,430.2575,977.00,-34.71429,100.22, -,9.451575
116.60,427.4467,977.10,-40.04762,100.22, -,9.451575
116.65,424.6343,977.20,-40.04762,100.22, -,9.451575
116.70,421.8239,977.30,-40.04762,100.22, -,9.451575
116.75,419.0121,977.40,-42.71429,100.22, -,9.451575
116.80,416.2022,977.50,-37.33333,100.22, -,9.451575
116.85,416.2022,977.50,-37.33333,100.22, -,9.451575
116.90,416.2022,977.50,-37.33333,100.22, -,9.451575
116.95,416.2022,977.50,-37.33333,100.22, -,9.451575
117.00,413.3925,977.60,-37.33333,100.22, -,9.451575
117.05,413.3925,977.60,-34.66667,100.22, -,9.451575
117.10,413.3925,977.60,-32,100.22, -,9.451575
117.15,413.3925,977.60,-32,100.22, -,9.451575
117.20,410.5813,977.70,-34.66667,100.22, -,9.451575
117.25,410.5813,977.70,-34.66667,100.22, -,9.451575
117.30,407.7721,977.80,-32,100.22, -,9.451575
117.35,407.7721,977.80,-32,100.22, -,9.451575
117.40,404.9614,977.90,-32,100.22, -,9.451575
117.45,404.9614,977.90,-29.33333,100.22, -,9.451575
117.50,402.1526,978.00,-29.33333,100.22, -,9.432128
117.55,402.1526,978.00,-26.66667,100.22, -,9.432128
117.60,399.3441,978.10,-29.33333,100.22, -,9.432128
117.65,399.3441,978.10,-26.66667,100.22, -,9.432128
117.70,399.3441,978.10,-24,100.22, -,9.432128
117.75,396.5341,978.20,-24,100.22, -,9.432128
117.80,396.5341,978.20,-21.33333,100.22, -,9.432128
117.85,393.7261,978.30,-21.33333,100.22, -,9.432128
117.90,393.7261,978.30,-21.33333,100.22, -,9.432128
117.95,390.9165,978.40,-24,100.22, -,9.432128
118.00,390.9165,978.40,-24,100.22, -,9.432128
118.05,390.9165,978.40,-21.33333,100.22, -,9.432128
118.10,388.1089,978.50,-24,100.22, -,9.432128
118.15,385.3016,978.60,-26.66667,100.22, -,9.432128
118.20,388.1089,978.50,-24,100.22, -,9.432128
118.25,385.3016,978.60,-24,100.22, -,9.432128
118.30,385.3016,978.60,-24,100.22, -,9.432128
118.35,385.3016,978.60,-21.33333,100.22, -,9.432128
118.40,382.4928,978.70,-24,100.22, -,9.432128
118.45,379.6859,978.80,-24,100.22, -,9.432128
118.50,379.6859,978.80,-24,100.22, -,9.432128
118.55,379.6859,978.80,-21.33333,100.22, -,9.432128
118.60,376.8775,978.90,-24,100.22, -,9.432128
118.65,376.8775,978.90,-21.33333,100.22, -,9.432128
118.70,376.8775,978.90,-21.33333,100.22, -,9.432128
118.75,376.8775,978.90,-21.33333,100.22, -,9.432128
118.80,374.0711,979.00,-21.33333,100.22, -,9.432128
118.85,374.0711,979.00,-21.33333,100.22, -,9.432128
118.90,371.2649,979.10,-21.33333,100.22, -,9.432128
118.95,371.2649,979.10,-21.33333,100.22, -,9.432128
119.00,368.4572,979.20,-21.33333,100.22, -,9.432128
119.05,368.4572,979.20,-21.33333,100.22, -,9.432128
119.10,368.4572,979.20,-21.33333,100.22, -,9.432128
119.15,368.4572,979.20,-18.66667,100.22, -,9.432128
119.20,365.6515,979.30,-18.66667,100.22, -,9.432128
119.25,362.8442,979.40,-24,100.22, -,9.432128
119.30,362.8442,979.40,-21.33333,100.22, -,9.432128
119.35,360.039,979.50,-24,100.22, -,9.432128
119.40,357.2339,979.60,-26.66667,100.22, -,9.432128
119.45,354.4274,979.70,-26.66667,100.22, -,9.432128
119.50,354.4274,979.70,-24,100.04, -,9.432128
119.55,351.6229,979.80,-26.66667,100.04, -,9.432128
119.60,351.6229,979.80,-26.66667,100.04, -,9.432128
119.65,348.8168,979.90,-26.66667,100.04, -,9.432128
119.70,348.8168,979.90,-26.66667,100.04, -,9.432128
119.75,346.0127,980.00,-29.33333,100.04, -,9.432128
119.80,346.0127,980.00,-29.33333,100.04, -,9.432128
119.85,346.0127,980.00,-26.66667,100.04, -,9.432128
119.90,343.2088,980.10,-29.33333,100.04, -,9.432128
119.95,343.2088,980.10,-26.66667,100.04, -,9.432128
120.00,340.4034,980.20,-29.33333,100.04, -,9.432128
120.05,337.6,980.30,-29.33333,100.04, -,9.432128
120.10,337.6,980.30,-29.33333,100.04, -,9.432128
120.15,337.6,980.30,-29.33333,100.04, -,9.432128
120.20,337.6,980.30,-29.33333,100.04, -,9.432128
120.25,334.7951,980.40,-29.33333,100.04, -,9.432128
120.30,334.7951,980.40,-26.66667,100.04, -,9.432128
120.35,331.9922,980.50,-29.33333,100.04, -,9.432128
120.40,331.9922,980.50,-26.66667,100.04, -,9.432128
120.45,329.1895,980.60,-26.66667,100.04, -,9.432128
120.50,329.1895,980.60,-24,100.04, -,9.432128
120.55,326.3853,980.70,-26.66667,100.04, -,9.432128
120.60,323.583,980.80,-26.66667,100.04, -,9.432128
120.65,320.7793,980.90,-29.33333,100.04, -,9.432128
120.70,320.7793,980.90,-26.66667,100.04, -,9.432128
120.75,317.9775,981.00,-29.33333,100.04, -,9.432128
120.80,317.9775,981.00,-26.66667,100.04, -,9.432128
120.85,315.1759,981.10,-29.33333,100.04, -,9.432128
120.90,315.1759,981.10,-29.33333,100.04, -,9.432128
120.95,312.3729,981.20,-29.33333,100.04, -,9.432128
121.00,312.3729,981.20,-29.33333,100.04, -,9.432128
121.05,309.5718,981.30,-29.33333,100.04, -,9.432128
121.10,309.5718,981.30,-26.66667,100.04, -,9.432128
121.15,306.7692,981.40,-29.33333,100.04, -,9.432128
121.20,306.7692,981.40,-29.33333,100.04, -,9.432128
121.25,306.7692,981.40,-29.33333,100.04, -,9.432128
121.30,303.9686,981.50,-29.33333,100.04, -,9.432128
121.35,303.9686,981.50,-29.33333,100.04, -,9.432128
121.40,303.9686,981.50,-26.66667,100.04, -,9.432128
121.45,303.9686,981.50,-26.66667,100.04, -,9.432128
121.50,301.1682,981.60,-26.66667,100.04, -,9.451575
121.55,298.3663,981.70,-29.33333,100.04, -,9.451575
121.60,298.3663,981.70,-26.66667,100.04, -,9.451575
121.65,295.5663,981.80,-26.66667,100.04, -,9.451575
121.70,295.5663,981.80,-24,100.04, -,9.451575
121.75,295.5663,981.80,-24,100.04, -,9.451575
121.80,292.7649,981.90,-24,100.04, -,9.451575
121.85,292.7649,981.90,-24,100.04, -,9.451575
121.90,292.7649,981.90,-21.33333,100.04, -,9.451575
121.95,292.7649,981.90,-21.33333,100.04, -,9.451575
122.00,292.7649,981.90,-18.66667,100.04, -,9.451575
122.05,292.7649,981.90,-18.66667,100.04, -,9.451575
122.10,295.5663,981.80,-13.33333,100.04, -,9.451575
122.15,295.5663,981.80,-13.33333,100.04, -,9.451575
122.20,295.5663,981.80,-10.66667,100.04, -,9.451575
122.25,292.7649,981.90,-13.33333,100.04, -,9.451575
122.30,289.9654,982.00,-16,100.04, -,9.451575
122.35,287.1662,982.10,-16,100.04, -,9.451575
122.40,287.1662,982.10,-16,100.04, -,9.451575
122.45,284.3654,982.20,-18.66667,100.04, -,9.451575
122.50,284.3654,982.20,-18.66667,100.04, -,9.451575
122.55,281.5666,982.30,-18.66667,100.22, -,9.451575
122.60,281.5666,982.30,-16,100.22, -,9.451575
122.65,281.5666,982.30,-16,100.22, -,9.451575
122.70,284.3654,982.20,-10.66667,100.22, -,9.451575
122.75,284.3654,982.20,-10.66667,100.22, -,9.451575
122.80,284.3654,982.20,-10.66667,100.22, -,9.451575
122.85,284.3654,982.20,-8,100.22, -,9.451575
122.90,284.3654,982.20,-8,100.22, -,9.451575
122.95,281.5666,982.30,-10.66667,100.22, -,9.451575
123.00,278.7664,982.40,-13.33333,100.22, -,9.451575
123.05,278.7664,982.40,-13.33333,100.22, -,9.451575
123.10,275.968,982.50,-16,100.22, -,9.451575
123.15,273.1699,982.60,-21.33333,100.22, -,9.451575
123.20,273.1699,982.60,-21.33333,100.22, -,9.451575
123.25,273.1699,982.60,-21.33333,100.22, -,9.451575
123.30,270.3704,982.70,-21.33333,100.22, -,9.451575
123.35,270.3704,982.70,-18.66667,100.22, -,9.451575
123.40,270.3704,982.70,-16,100.22, -,9.451575
123.45,267.5727,982.80,-18.66667,100.22, -,9.451575
123.50,264.7736,982.90,-18.66667,100.22, -,9.432128
123.55,264.7736,982.90,-18.66667,100.22, -,9.432128
123.60,261.9764,983.00,-18.66667,100.22, -,9.432128
123.65,259.1795,983.10,-21.33333,100.22, -,9.432128
123.70,259.1795,983.10,-21.33333,100.22, -,9.432128
